insert into Employee (EmpId, FirstName, LastName, DepartmentNumber) values (1, 'Vernice', 'Haggie', 528);
insert into Projects (ProjectNumber, ProjectName, Budget) values (392, 'State Street Corporation', 192362.4176);
insert into Projects (ProjectNumber, ProjectName, Budget) values (393, 'VonMaur', 228511.7018);
insert into Projects (ProjectNumber, ProjectName, Budget) values (394, null, 312737.3478);
insert into Projects (ProjectNumber, ProjectName, Budget) values (395, null, null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (396, 'Pacific Gas & Electric Company (PG&E)', 192526.3729);
insert into Projects (ProjectNumber, ProjectName, Budget) values (397, 'Midway Games', 226174.3113);
insert into Projects (ProjectNumber, ProjectName, Budget) values (398, 'Dick''s Sporting Goods', 108101.8521);
insert into Projects (ProjectNumber, ProjectName, Budget) values (399, 'BlueLinx Holdings', 137778.7983);
insert into Projects (ProjectNumber, ProjectName, Budget) values (400, 'Fellowship Investments', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (401, 'Total Yard Maintenance', 284090.4991);
insert into Projects (ProjectNumber, ProjectName, Budget) values (402, null, 165122.3579);
insert into Projects (ProjectNumber, ProjectName, Budget) values (403, 'FileMaker Inc.', 212526.7656);
insert into Projects (ProjectNumber, ProjectName, Budget) values (404, 'Star Bright Investment Group', 373883.2163);
insert into Projects (ProjectNumber, ProjectName, Budget) values (405, 'Dun Rite Lawn Care', 319392.5773);
insert into Projects (ProjectNumber, ProjectName, Budget) values (406, 'Star Merchant Services', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (407, 'Choices', 284314.7451);
insert into Projects (ProjectNumber, ProjectName, Budget) values (408, null, null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (409, 'Quest Software', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (410, 'Eden Lawn Service', 289634.9107);
insert into Projects (ProjectNumber, ProjectName, Budget) values (411, 'Boise Cascade', 208147.4284);
insert into Projects (ProjectNumber, ProjectName, Budget) values (412, 'Aleris International', 397628.5407);
insert into Projects (ProjectNumber, ProjectName, Budget) values (413, 'Pro Yard Services', 351584.4019);
insert into Projects (ProjectNumber, ProjectName, Budget) values (414, 'General Motors', 346443.6792);
insert into Projects (ProjectNumber, ProjectName, Budget) values (415, 'DivX', 263833.2516);
insert into Projects (ProjectNumber, ProjectName, Budget) values (416, null, 304515.3981);
insert into Projects (ProjectNumber, ProjectName, Budget) values (417, 'Integra Wealth Planners', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (418, null, 219545.488);
insert into Projects (ProjectNumber, ProjectName, Budget) values (419, 'Millenia Life', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (420, 'Knockout Kickboxing', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (421, 'Silicon Image', 389687.4195);
insert into Projects (ProjectNumber, ProjectName, Budget) values (422, 'Wheeling-Pittsburgh Steel', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (423, 'Belle Ladi', 231646.5451);
insert into Projects (ProjectNumber, ProjectName, Budget) values (424, 'Bio-Rad Laboratories', 130225.1618);
insert into Projects (ProjectNumber, ProjectName, Budget) values (425, 'Megatronic', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (426, 'Merrymaking', 100270.9458);
insert into Projects (ProjectNumber, ProjectName, Budget) values (427, 'Allegheny Technologies', 203343.5185);
insert into Projects (ProjectNumber, ProjectName, Budget) values (428, 'The Network Chef', 170997.064);
insert into Projects (ProjectNumber, ProjectName, Budget) values (429, 'Spanx', 277093.4532);
insert into Projects (ProjectNumber, ProjectName, Budget) values (430, 'Federal Home Loan Mortgage Corporation', 303977.0299);
insert into Projects (ProjectNumber, ProjectName, Budget) values (431, 'Lexmark', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (432, 'AMR Corporation', 368163.0669);
insert into Projects (ProjectNumber, ProjectName, Budget) values (433, 'JCPenney', 299371.4555);
insert into Projects (ProjectNumber, ProjectName, Budget) values (434, 'Maxaprofit', 118943.7561);
insert into Projects (ProjectNumber, ProjectName, Budget) values (435, 'The Polka Dot Bear Tavern', 374547.0509);
insert into Projects (ProjectNumber, ProjectName, Budget) values (436, 'AECOM', 111219.3238);
insert into Projects (ProjectNumber, ProjectName, Budget) values (437, 'MagnaSolution', 186417.0669);
insert into Projects (ProjectNumber, ProjectName, Budget) values (438, 'Advanced Micro Devices', 260466.4931);
insert into Projects (ProjectNumber, ProjectName, Budget) values (439, 'Independent Investors', 108229.5422);
insert into Projects (ProjectNumber, ProjectName, Budget) values (440, null, 292846.5955);
insert into Projects (ProjectNumber, ProjectName, Budget) values (441, 'Monk Home Loans', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (442, 'AMR Corporation', 236719.9946);
insert into Projects (ProjectNumber, ProjectName, Budget) values (443, 'Atari', 245177.213);
insert into Projects (ProjectNumber, ProjectName, Budget) values (444, 'Planetbiz', 361991.5267);
insert into Projects (ProjectNumber, ProjectName, Budget) values (445, 'The Weinstein Company', 214195.2389);
insert into Projects (ProjectNumber, ProjectName, Budget) values (446, 'Seksi Lady', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (447, 'Fender Musical Instruments Corporation', 167793.2726);
insert into Projects (ProjectNumber, ProjectName, Budget) values (448, null, null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (449, 'Mauna Loa Macadamia Nut Corp.', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (450, 'Georgia Pacific', 113130.4087);
insert into Projects (ProjectNumber, ProjectName, Budget) values (451, 'Service Corporation International (SCI)', 121361.2721);
insert into Projects (ProjectNumber, ProjectName, Budget) values (452, 'Afforda Merchant Services', 323691.5522);
insert into Projects (ProjectNumber, ProjectName, Budget) values (453, 'The Coca-Cola Company', 319999.7631);
insert into Projects (ProjectNumber, ProjectName, Budget) values (454, 'Gas Zone', 144099.5971);
insert into Projects (ProjectNumber, ProjectName, Budget) values (455, 'Johnson & Johnson', 286039.2524);
insert into Projects (ProjectNumber, ProjectName, Budget) values (456, 'Arbitron', 191380.7582);
insert into Projects (ProjectNumber, ProjectName, Budget) values (457, 'Gatorade', 150053.876);
insert into Projects (ProjectNumber, ProjectName, Budget) values (458, null, 296755.4108);
insert into Projects (ProjectNumber, ProjectName, Budget) values (459, 'JN-International Medical Corporation', 368717.9077);
insert into Projects (ProjectNumber, ProjectName, Budget) values (460, 'Visa Inc.', 279086.9218);
insert into Projects (ProjectNumber, ProjectName, Budget) values (461, 'Activision Blizzard', 183938.3178);
insert into Projects (ProjectNumber, ProjectName, Budget) values (462, 'Service Corporation International (SCI)', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (463, 'Electronic Arts', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (464, 'U.S. Steel', 377869.6722);
insert into Projects (ProjectNumber, ProjectName, Budget) values (465, null, 155406.5825);
insert into Projects (ProjectNumber, ProjectName, Budget) values (466, null, 107989.4765);
insert into Projects (ProjectNumber, ProjectName, Budget) values (467, null, null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (468, 'Friendly Interior Design', 174578.9904);
insert into Projects (ProjectNumber, ProjectName, Budget) values (469, 'AT&T', 389722.4115);
insert into Projects (ProjectNumber, ProjectName, Budget) values (470, null, 311747.7736);
insert into Projects (ProjectNumber, ProjectName, Budget) values (471, 'Stratagee', 387688.1618);
insert into Projects (ProjectNumber, ProjectName, Budget) values (472, 'Copeland''s', 174528.9875);
insert into Projects (ProjectNumber, ProjectName, Budget) values (473, 'Environ Architectural Design', 134163.832);
insert into Projects (ProjectNumber, ProjectName, Budget) values (474, 'The Fox and Hound', 263756.3899);
insert into Projects (ProjectNumber, ProjectName, Budget) values (475, null, 336687.446);
insert into Projects (ProjectNumber, ProjectName, Budget) values (476, 'Enterasys Networks', 141614.9443);
insert into Projects (ProjectNumber, ProjectName, Budget) values (477, 'The Weinstein Company', 281542.3029);
insert into Projects (ProjectNumber, ProjectName, Budget) values (478, 'Intelli Wealth Group', 162052.2015);
insert into Projects (ProjectNumber, ProjectName, Budget) values (479, 'Total Serve', 131914.5475);
insert into Projects (ProjectNumber, ProjectName, Budget) values (480, 'Zenith Electronics', 274943.367);
insert into Projects (ProjectNumber, ProjectName, Budget) values (481, 'VECO Corporation', 198060.7482);
insert into Projects (ProjectNumber, ProjectName, Budget) values (482, null, null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (483, 'Asbury Automotive Group', 146835.8072);
insert into Projects (ProjectNumber, ProjectName, Budget) values (484, null, null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (485, 'Bellwether Technology Corporation', 274438.7351);
insert into Projects (ProjectNumber, ProjectName, Budget) values (486, 'Monk House Sales', 183996.8842);
insert into Projects (ProjectNumber, ProjectName, Budget) values (487, 'Qwest', 247432.3824);
insert into Projects (ProjectNumber, ProjectName, Budget) values (488, 'Lone Wolf Wealth Planning', 115012.7524);
insert into Projects (ProjectNumber, ProjectName, Budget) values (489, 'Alienware', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (490, 'Ann Taylor', 368296.7595);
insert into Projects (ProjectNumber, ProjectName, Budget) values (491, 'System Star', 344193.4192);
insert into Projects (ProjectNumber, ProjectName, Budget) values (492, 'Birdwell', 221415.6859);
insert into Projects (ProjectNumber, ProjectName, Budget) values (493, 'AskMeNow', 379081.8329);
insert into Projects (ProjectNumber, ProjectName, Budget) values (494, 'EstŽe Lauder Companies', 293000.1759);
insert into Projects (ProjectNumber, ProjectName, Budget) values (495, 'Enterasys Networks', 320514.6205);
insert into Projects (ProjectNumber, ProjectName, Budget) values (496, null, null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (497, null, 217412.6502);
insert into Projects (ProjectNumber, ProjectName, Budget) values (498, 'Universal Design Partners', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (499, 'O''Reilly', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (500, 'American Reprographics Company', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (501, null, 270349.4786);
insert into Projects (ProjectNumber, ProjectName, Budget) values (502, 'Flexus', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (503, 'Polaroid Corporation', 100137.8333);
insert into Projects (ProjectNumber, ProjectName, Budget) values (504, 'Pfizer', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (505, 'Aleris International', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (506, 'Dole Foods', 312107.1239);
insert into Projects (ProjectNumber, ProjectName, Budget) values (507, 'Forum Communications', 361003.7735);
insert into Projects (ProjectNumber, ProjectName, Budget) values (508, null, 117106.2673);
insert into Projects (ProjectNumber, ProjectName, Budget) values (509, 'Quickbiz', 162962.4485);
insert into Projects (ProjectNumber, ProjectName, Budget) values (510, 'Sony Pictures Entertainment', 312249.7068);
insert into Projects (ProjectNumber, ProjectName, Budget) values (511, 'VECO Corporation', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (512, 'Bradley Pharmaceuticals', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (513, 'Ground Round', 316881.7355);
insert into Projects (ProjectNumber, ProjectName, Budget) values (514, 'Sears', 138145.7206);
insert into Projects (ProjectNumber, ProjectName, Budget) values (515, 'Sexy Babe', 202407.044);
insert into Projects (ProjectNumber, ProjectName, Budget) values (516, 'Diebold', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (517, 'Twitter', 191158.412);
insert into Projects (ProjectNumber, ProjectName, Budget) values (518, null, 150880.3656);
insert into Projects (ProjectNumber, ProjectName, Budget) values (519, 'Atari', 240868.3988);
insert into Projects (ProjectNumber, ProjectName, Budget) values (520, 'Kingston Technology', null);
insert into Projects (ProjectNumber, ProjectName, Budget) values (521, 'American Financial Group', 173011.4413);
insert into Projects (ProjectNumber, ProjectName, Budget) values (522, 'Sony Pictures Entertainment', 177432.2216);
insert into Projects (ProjectNumber, ProjectName, Budget) values (523, 'Pfizer', 278835.188);
insert into Projects (ProjectNumber, ProjectName, Budget) values (524, 'Friendly Interior Design', 180184.1923);
insert into Projects (ProjectNumber, ProjectName, Budget) values (525, null, 185479.279);
insert into Projects (ProjectNumber, ProjectName, Budget) values (526, null, 138129.9746);
insert into Projects (ProjectNumber, ProjectName, Budget) values (527, 'Victoria''s Secret', null);
